"26368","3205","507","2024-12-16 21:45:41","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26752","2152","507","2024-12-16 22:00:24","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27264","2686","507","2024-12-16 23:10:09","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27520","1897","507","2024-12-17 06:41:14","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27776","2340","507","2024-12-17 09:44:39","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26753","2950","507","2024-12-16 22:00:28","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27521","2304","507","2024-12-17 06:42:02","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26754","2531","507","2024-12-16 22:00:28","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27011","2483","507","2024-12-16 22:28:55","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27267","1751","507","2024-12-16 23:10:39","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27779","2203","507","2024-12-17 09:47:51","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27012","3071","507","2024-12-16 22:28:56","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27268","2505","507","2024-12-16 23:10:44","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27782","2603","507","2024-12-17 09:48:39","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27015","3117","507","2024-12-16 22:29:24","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27527","2287","507","2024-12-17 06:50:02","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27528","2902","507","2024-12-17 06:52:27","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26761","2279","507","2024-12-16 22:01:23","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27017","3122","507","2024-12-16 22:29:52","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27273","2721","507","2024-12-16 23:11:15","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27785","2697","507","2024-12-17 09:49:28","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26762","2587","507","2024-12-16 22:01:31","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27274","2576","507","2024-12-16 23:11:20","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27530","3244","507","2024-12-17 07:24:38","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27786","1852","507","2024-12-17 09:50:00","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26763","3024","507","2024-12-16 22:01:34","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27275","2770","507","2024-12-16 23:11:44","a:1:{i:804;s:5:""Blanc"";}",NULL
"27531","1972","507","2024-12-17 07:25:38","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26508","2931","507","2024-12-16 21:49:12","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27020","3163","507","2024-12-16 22:30:12","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27021","2506","507","2024-12-16 22:30:12","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27277","2665","507","2024-12-16 23:12:28","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26766","2533","507","2024-12-16 22:01:44","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27534","2579","507","2024-12-17 07:30:51","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26512","3014","507","2024-12-16 21:49:26","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27536","2137","507","2024-12-17 07:32:17","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26769","1839","507","2024-12-16 22:01:56","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27281","3027","507","2024-12-16 23:13:31","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27793","2979","507","2024-12-17 09:53:21","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27538","2278","507","2024-12-17 07:33:38","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26515","2070","507","2024-12-16 21:49:30","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26771","3148","507","2024-12-16 22:01:59","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27027","2454","507","2024-12-16 22:30:30","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27795","2145","507","2024-12-17 09:54:16","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27540","3173","507","2024-12-17 07:34:32","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27796","2371","507","2024-12-17 09:54:22","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26517","3118","507","2024-12-16 21:49:36","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27285","3208","507","2024-12-16 23:15:26","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26518","2498","507","2024-12-16 21:49:36","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27286","2691","507","2024-12-16 23:15:33","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27542","2656","507","2024-12-17 07:35:09","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27031","2918","507","2024-12-16 22:30:49","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27799","2120","507","2024-12-17 09:55:00","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26520","2464","507","2024-12-16 21:49:38","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27544","1724","507","2024-12-17 07:37:15","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26777","3197","507","2024-12-16 22:02:22","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27289","2972","507","2024-12-16 23:17:58","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27803","2907","507","2024-12-17 09:56:02","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26524","3106","507","2024-12-16 21:49:47","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26780","3064","507","2024-12-16 22:02:32","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27292","2919","507","2024-12-16 23:19:24","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27548","2995","507","2024-12-17 07:41:28","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26781","3032","507","2024-12-16 22:02:38","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27549","2188","507","2024-12-17 07:41:46","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27038","2460","507","2024-12-16 22:31:16","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27806","2470","507","2024-12-17 09:57:31","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26783","2467","507","2024-12-16 22:02:45","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27039","2717","507","2024-12-16 22:31:18","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26528","2362","507","2024-12-16 21:49:52","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27040","2993","507","2024-12-16 22:31:21","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26529","2281","507","2024-12-16 21:49:52","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27297","2589","507","2024-12-16 23:21:10","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27553","3054","507","2024-12-17 07:42:29","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26530","2462","507","2024-12-16 21:49:53","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26786","2889","507","2024-12-16 22:03:02","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27554","3097","507","2024-12-17 07:42:31","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27810","3120","507","2024-12-17 10:04:45","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26531","1686","507","2024-12-16 21:50:00","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26532","3019","507","2024-12-16 21:50:02","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26788","2998","507","2024-12-16 22:03:09","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27044","3040","507","2024-12-16 22:31:35","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27300","2660","507","2024-12-16 23:21:47","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26533","2769","507","2024-12-16 21:50:09","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27813","1780","507","2024-12-17 10:06:03","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26790","3186","507","2024-12-16 22:03:26","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27046","2678","507","2024-12-16 22:31:37","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27302","2681","507","2024-12-16 23:21:58","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26791","1787","507","2024-12-16 22:03:28","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27047","2654","507","2024-12-16 22:31:38","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27048","3112","507","2024-12-16 22:31:47","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27816","2611","507","2024-12-17 10:07:19","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26793","2564","507","2024-12-16 22:03:44","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27050","2777","507","2024-12-16 22:31:55","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27562","2615","507","2024-12-17 07:45:43","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27818","2344","507","2024-12-17 10:07:39","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27051","2939","507","2024-12-16 22:32:03","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27563","1733","507","2024-12-17 07:45:45","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27564","1861","507","2024-12-17 07:45:48","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27309","3060","507","2024-12-16 23:23:40","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27821","1714","507","2024-12-17 10:08:29","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26798","1817","507","2024-12-16 22:04:07","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27310","2706","507","2024-12-16 23:23:44","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26543","2049","507","2024-12-16 21:50:49","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26545","3028","507","2024-12-16 21:50:54","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27313","3150","507","2024-12-16 23:24:00","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26546","2955","507","2024-12-16 21:50:55","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27058","2290","507","2024-12-16 22:32:38","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27570","1903","507","2024-12-17 07:50:15","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27826","2694","507","2024-12-17 10:09:52","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27059","2969","507","2024-12-16 22:32:42","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27571","2504","507","2024-12-17 07:50:53","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26804","2164","507","2024-12-16 22:04:46","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26549","2981","507","2024-12-16 21:51:02","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26805","1744","507","2024-12-16 22:04:53","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27829","2511","507","2024-12-17 10:11:13","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27318","2978","507","2024-12-16 23:24:21","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27063","2696","507","2024-12-16 22:32:52","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27319","1853","507","2024-12-16 23:24:24","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26552","2912","507","2024-12-16 21:51:13","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27320","2730","507","2024-12-16 23:24:29","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27833","2103","507","2024-12-17 10:12:43","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27579","2663","507","2024-12-17 07:55:40","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26556","3021","507","2024-12-16 21:51:24","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26812","2306","507","2024-12-16 22:05:07","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26557","3104","507","2024-12-16 21:51:25","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26813","3016","507","2024-12-16 22:05:16","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27069","2722","507","2024-12-16 22:33:08","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27325","2552","507","2024-12-16 23:25:54","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26558","3135","507","2024-12-16 21:51:26","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26814","2059","507","2024-12-16 22:05:23","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26815","1921","507","2024-12-16 22:05:26","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27583","2746","507","2024-12-17 07:59:19","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27072","2586","507","2024-12-16 22:33:19","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27328","1736","507","2024-12-16 23:27:38","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26561","2900","507","2024-12-16 21:51:26","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26818","1718","507","2024-12-16 22:05:41","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27330","2299","507","2024-12-16 23:27:56","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27586","2675","507","2024-12-17 08:03:01","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26820","3045","507","2024-12-16 22:05:44","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27588","1799","507","2024-12-17 08:03:40","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27333","3203","507","2024-12-16 23:30:04","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27589","3063","507","2024-12-17 08:04:07","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27078","3115","507","2024-12-16 22:33:37","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27334","2768","507","2024-12-16 23:30:47","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26567","2733","507","2024-12-16 21:51:40","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26568","3049","507","2024-12-16 21:51:42","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27592","2232","507","2024-12-17 08:04:43","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26569","3052","507","2024-12-16 21:51:42","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26825","3134","507","2024-12-16 22:06:22","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27593","3005","507","2024-12-17 08:04:43","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26826","3031","507","2024-12-16 22:06:32","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27082","3011","507","2024-12-16 22:33:54","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27083","3111","507","2024-12-16 22:33:58","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27595","1741","507","2024-12-17 08:05:11","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27084","2497","507","2024-12-16 22:34:03","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27085","2997","507","2024-12-16 22:34:06","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27341","3199","507","2024-12-16 23:32:06","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27342","2947","507","2024-12-16 23:32:10","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26575","2893","507","2024-12-16 21:51:50","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26831","3161","507","2024-12-16 22:06:43","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27599","2341","507","2024-12-17 08:06:34","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26833","2131","507","2024-12-16 22:07:16","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27089","3092","507","2024-12-16 22:34:40","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27601","2668","507","2024-12-17 08:08:53","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26578","3058","507","2024-12-16 21:51:52","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27090","2929","507","2024-12-16 22:34:40","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27091","3140","507","2024-12-16 22:34:45","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26836","1882","507","2024-12-16 22:07:27","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27092","3103","507","2024-12-16 22:34:54","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27604","2487","507","2024-12-17 08:10:12","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26581","2971","507","2024-12-16 21:52:00","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27349","3034","507","2024-12-16 23:33:24","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26582","3101","507","2024-12-16 21:52:01","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27350","3153","507","2024-12-16 23:33:24","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26583","3145","507","2024-12-16 21:52:04","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27607","3085","507","2024-12-17 08:10:53","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26585","3029","507","2024-12-16 21:52:05","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26841","2991","507","2024-12-16 22:07:57","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27609","2692","507","2024-12-17 08:11:30","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27098","2521","507","2024-12-16 22:36:17","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27100","2495","507","2024-12-16 22:36:38","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26845","3023","507","2024-12-16 22:08:20","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27102","2938","507","2024-12-16 22:36:43","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27358","2096","507","2024-12-16 23:33:55","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26591","2909","507","2024-12-16 21:52:21","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27359","2926","507","2024-12-16 23:34:04","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26592","2585","507","2024-12-16 21:52:23","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26848","2594","507","2024-12-16 22:08:38","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27616","2677","507","2024-12-17 08:16:16","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26593","2610","507","2024-12-16 21:52:26","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26594","3072","507","2024-12-16 21:52:27","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27106","1719","507","2024-12-16 22:37:07","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26595","1807","507","2024-12-16 21:52:29","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27107","2999","507","2024-12-16 22:37:07","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27619","2992","507","2024-12-17 08:17:10","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26596","1848","507","2024-12-16 21:52:31","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27108","2785","507","2024-12-16 22:37:23","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27364","2714","507","2024-12-16 23:34:22","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27365","2568","507","2024-12-16 23:34:26","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27621","2083","507","2024-12-17 08:17:58","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26599","2687","507","2024-12-16 21:52:35","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26855","3125","507","2024-12-16 22:09:19","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27111","2626","507","2024-12-16 22:37:37","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27367","2076","507","2024-12-16 23:35:08","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26600","2906","507","2024-12-16 21:52:42","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26856","2520","507","2024-12-16 22:09:36","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27112","2759","507","2024-12-16 22:37:41","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27625","2655","507","2024-12-17 08:20:27","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26602","1712","507","2024-12-16 21:52:45","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26603","1687","507","2024-12-16 21:52:55","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27371","2231","507","2024-12-16 23:36:45","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26860","3113","507","2024-12-16 22:09:55","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26605","3012","507","2024-12-16 21:52:59","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27117","1854","507","2024-12-16 22:38:00","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27629","2716","507","2024-12-17 08:20:47","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26606","2930","507","2024-12-16 21:53:00","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26607","1798","507","2024-12-16 21:53:01","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26863","2910","507","2024-12-16 22:10:24","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27119","2745","507","2024-12-16 22:38:06","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26864","2725","507","2024-12-16 22:10:26","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27376","1894","507","2024-12-16 23:39:46","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26866","3129","507","2024-12-16 22:10:52","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27378","1735","507","2024-12-16 23:39:53","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27634","2915","507","2024-12-17 08:23:03","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27123","2558","507","2024-12-16 22:38:37","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27124","2510","507","2024-12-16 22:38:41","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27380","2113","507","2024-12-16 23:40:20","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27125","2556","507","2024-12-16 22:39:12","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27381","1825","507","2024-12-16 23:40:40","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26358","3209","507","2024-12-16 21:45:12","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27638","2690","507","2024-12-17 08:23:45","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26615","2945","507","2024-12-16 21:53:23","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27383","1900","507","2024-12-16 23:42:16","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27639","2172","507","2024-12-17 08:23:45","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27384","2174","507","2024-12-16 23:42:26","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26361","3039","507","2024-12-16 21:45:24","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26362","3108","507","2024-12-16 21:45:25","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26618","1916","507","2024-12-16 21:53:28","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27642","2666","507","2024-12-17 08:27:28","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26619","1748","507","2024-12-16 21:53:29","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26875","2974","507","2024-12-16 22:12:13","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27131","1938","507","2024-12-16 22:40:12","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27643","2455","507","2024-12-17 08:29:40","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26364","2565","507","2024-12-16 21:45:27","a:1:{i:804;s:9:""Orac'List"";}",NULL
"26620","1846","507","2024-12-16 21:53:30","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27388","3157","507","2024-12-16 23:44:41","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27644","3211","507","2024-12-17 08:29:49","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26366","2634","507","2024-12-16 21:45:39","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"26367","3127","507","2024-12-16 21:45:39","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27135","2700","507","2024-12-16 22:40:40","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
"27391","3000","507","2024-12-16 23:47:03","a:1:{i:804;s:9:""Orac'List"";}",NULL
"27647","2324","507","2024-12-17 08:32:21","a:1:{i:804;s:27:""Loups-Garous de Thiercelist"";}",NULL
